Year,Gas Fuel,Liquid Fuel,Solid Fuel,Cement,Gas Flaring,population,GCAG_TEMP,GIS_TEMP,Sea_anomaly_temp,GMSL,CO2_Increase,CSIRO Adjusted Sea Level,Glacier_mass
2102,4598.142105263156,6528.868421052626,10803.494736842084,1737.2894736842136,232.91578947368407,43078035955.45264,2.4218652631578905,2.5931578947368408,2.745315388421048,349.145789473685,7.052263157894743,20.399357624784187,-79.19794736842096
2103,4630.2518796992445,6565.2932330827025,10882.548872180458,1751.7834586466197,234.7390977443606,43319669668.96838,2.440703984962404,2.6136766917293173,2.7688278275187983,352.32195488721845,7.10455639097745,20.52823690947517,-79.79230300751874
2104,4662.361654135333,6601.718045112779,10961.603007518803,1766.2774436090258,236.56240601503714,43561303382.48419,2.4595427067669178,2.634195488721801,2.7923402666165416,355.4981203007519,7.156849624060158,20.65711619416615,-80.38665864661652
2105,4694.471428571422,6638.142857142855,11040.657142857148,1780.771428571432,238.38571428571413,43802937096.0,2.4783814285714243,2.6547142857142845,2.815852705714285,358.67428571428627,7.209142857142865,20.78599547885713,-80.98101428571431
2106,4726.58120300751,6674.567669172931,11119.711278195493,1795.265413533838,240.20902255639066,44044570809.51575,2.497220150375938,2.675233082706761,2.839365144812028,361.8504511278197,7.261436090225573,20.914874763548113,-81.5753699248121
2107,4758.690977443599,6710.992481203008,11198.765413533838,1809.759398496244,242.0323308270672,44286204523.031555,2.5160588721804515,2.6957518796992446,2.8628775839097713,365.0266165413541,7.31372932330828,21.043754048239094,-82.16972556390988
2108,4790.800751879702,6747.417293233069,11277.819548872183,1824.2533834586502,243.8556390977442,44527838236.54736,2.534897593984958,2.716270676691728,2.8863900230075146,368.20278195488754,7.366022556390988,21.172633332930076,-82.76408120300744
2109,4822.910526315791,6783.842105263146,11356.873684210528,1838.7473684210563,245.67894736842072,44769471950.06311,2.5537363157894717,2.7367894736842047,2.909902462105265,371.3789473684219,7.418315789473695,21.301512617621057,-83.35843684210522
2110,4855.020300751879,6820.266917293222,11435.927819548873,1853.2413533834624,247.50225563909726,45011105663.57892,2.5725750375939853,2.7573082706766883,2.933414901203008,374.55511278195536,7.470609022556403,21.43039190231204,-83.952792481203
2111,4887.130075187968,6856.691729323298,11514.981954887218,1867.7353383458649,249.32556390977425,45252739377.09473,2.591413759398492,2.777827067669172,2.9569273403007514,377.7312781954888,7.52290225563911,21.55927118700302,-84.54714812030079
2112,4919.239849624057,6893.1165413533745,11594.036090225563,1882.229323308271,251.14887218045078,45494373090.61047,2.6102524812030055,2.7983458646616484,2.9804397793984947,380.9074436090232,7.575195488721818,21.688150471694,-85.14150375939857
2113,4951.349624060145,6929.541353383451,11673.090225563908,1896.723308270677,252.97218045112731,45736006804.12628,2.629091203007519,2.818864661654132,3.003952218496238,384.08360902255663,7.627488721804525,21.817029756384926,-85.73585939849636
2114,4983.459398496234,6965.966165413527,11752.144360902254,1911.2172932330832,254.7954887218043,45977640517.64209,2.6479299248120256,2.8393834586466156,3.027464657593981,387.259774436091,7.679781954887233,21.945909041075907,-86.33021503759392
2115,5015.5691729323225,7002.390977443603,11831.198496240599,1925.7112781954893,256.61879699248084,46219274231.1579,2.6667686466165392,2.859902255639092,3.0509770966917245,390.43593984962445,7.73207518796994,22.07478832576689,-86.9245706766917
