date,datatype,station,value,attributes
2020-01-01T00:00:00,DYFG,GHCND:USC00031457,15.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00031457,1955.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00031457,1955.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00031492,15.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031492,14.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00031582,10.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031582,10.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00031596,7.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031596,41.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00031596,1969.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00031596,1969.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00031632,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031666,2.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00031750,12.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031750,35.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031769,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00031829,4.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031829,3.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00031834,10.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031834,13.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031838,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00031838,1720.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00031838,1720.8,7
2020-01-01T00:00:00,DYFG,GHCND:USC00031910,4.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031910,3.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00031935,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031935,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00031948,1544.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00031948,1544.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00031968,6.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00031968,16.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00031968,1612.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00031968,1612.5,H
2020-01-01T00:00:00,DYFG,GHCND:USC00032366,9.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00032366,25.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00032475,3.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00032475,11.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00032540,1621.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00032540,1621.8,H
2020-01-01T00:00:00,DYFG,GHCND:USC00032794,47.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00032794,4.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00032922,6.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00032930,1885.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00032930,1885.1,7
2020-01-01T00:00:00,DYFG,GHCND:USC00032978,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00032978,1912.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00032978,1912.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00033132,7.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033132,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00033132,2338.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00033132,2338.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00033164,35.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00033164,2031.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00033164,2031.7,7
2020-01-01T00:00:00,DYFG,GHCND:USC00033200,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033200,20.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00033229,3.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033229,3.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00033361,41.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033361,39.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00033428,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033428,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00033428,1574.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00033428,1574.8,H
2020-01-01T00:00:00,DYFG,GHCND:USC00033466,3.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033466,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00033600,7.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033600,5.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033704,6.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00033734,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00033734,1991.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00033734,1991.4,H
2020-01-01T00:00:00,DYTS,GHCND:USC00033740,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00033821,1778.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00033821,1778.7,7
2020-01-01T00:00:00,DYTS,GHCND:USC00033831,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00033862,19.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00033862,11.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00033862,1773.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00033862,1773.1,H
2020-01-01T00:00:00,DYTS,GHCND:USC00034060,12.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00034106,2506.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00034106,2506.0,7
2020-01-01T00:00:00,DYFG,GHCND:USC00034185,13.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034185,31.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00034290,8.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034290,13.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00034548,14.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034548,41.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034562,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00034562,1754.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00034562,1754.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00034572,4.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034572,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00034572,2225.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00034572,2225.9,H
2020-01-01T00:00:00,DYFG,GHCND:USC00034625,21.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034625,38.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00034625,1903.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00034625,1903.7,H
2020-01-01T00:00:00,DYFG,GHCND:USC00034638,7.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034638,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00034638,1646.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00034638,1646.5,H
2020-01-01T00:00:00,DYTS,GHCND:USC00034666,22.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00034666,2152.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00034666,2152.5,H
2020-01-01T00:00:00,DYTS,GHCND:USC00034708,2.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00034756,26.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034756,45.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00034756,1942.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00034756,1942.7,7
2020-01-01T00:00:00,DYTS,GHCND:USC00034936,2.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00034989,42.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00034989,29.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00035036,10.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035036,2269.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00035036,2269.5,H
2020-01-01T00:00:00,DYFG,GHCND:USC00035046,33.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035046,12.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035046,1984.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00035046,1984.3,H
2020-01-01T00:00:00,HDSD,GHCND:USC00035079,1794.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00035079,1794.9,H
2020-01-01T00:00:00,DYFG,GHCND:USC00035112,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035112,9.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00035186,4.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035186,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035186,2021.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00035186,2021.0,H
2020-01-01T00:00:00,DYFG,GHCND:USC00035358,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00035512,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035512,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035512,1934.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00035512,1934.3,H
2020-01-01T00:00:00,DYFG,GHCND:USC00035514,73.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035514,41.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00035563,8.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035563,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035563,2009.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00035563,2009.5,H
2020-01-01T00:00:00,DYFG,GHCND:USC00035691,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035754,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035754,1577.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00035754,1577.1,7
2020-01-01T00:00:00,DYFG,GHCND:USC00035760,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035760,6.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00035820,4.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00035820,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035820,2193.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00035820,2193.2,H
2020-01-01T00:00:00,DYFG,GHCND:USC00035831,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035866,1406.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00035866,1406.5,H
2020-01-01T00:00:00,DYTS,GHCND:USC00035908,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00035908,1670.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00035908,1670.9,7
2020-01-01T00:00:00,DYFG,GHCND:USC00036008,5.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00036008,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00036403,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00036506,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00036506,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00036506,1735.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00036506,1735.9,7
2020-01-01T00:00:00,DYFG,GHCND:USC00036562,12.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00036562,15.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00036918,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00036920,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00036920,11.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00036920,1409.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00036920,1409.6,H
2020-01-01T00:00:00,DYFG,GHCND:USC00036928,17.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00036928,17.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00037315,16.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00037383,19.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00037488,29.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00037488,13.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00037488,1931.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00037488,1931.7,H
2020-01-01T00:00:00,DYTS,GHCND:USC00037592,10.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00037712,1.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00037963,57.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00037963,43.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00037963,1985.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00037963,1985.4,H
2020-01-01T00:00:00,DYTS,GHCND:USC00037970,6.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00038052,19.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00038052,37.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00038052,1463.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00038052,1463.1,7
2020-01-01T00:00:00,DYTS,GHCND:USC00040010,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00040136,1079.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00040136,1079.9,7
2020-01-01T00:00:00,HDSD,GHCND:USC00040192,437.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00040192,437.4,H
2020-01-01T00:00:00,HDSD,GHCND:USC00040212,1717.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00040212,1717.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00040232,1064.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00040232,1064.0,7
2020-01-01T00:00:00,DYFG,GHCND:USC00040444,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00040444,1129.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00040444,1129.4,H
2020-01-01T00:00:00,DYFG,GHCND:USC00040449,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00040521,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00040521,1365.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00040521,1365.0,H
2020-01-01T00:00:00,HDSD,GHCND:USC00040673,1206.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00040673,1206.8,7
2020-01-01T00:00:00,HDSD,GHCND:USC00040931,4043.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00040931,4043.6,H
2020-01-01T00:00:00,DYTS,GHCND:USC00040943,8.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00040983,531.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00040983,531.8,H
2020-01-01T00:00:00,DYFG,GHCND:USC00041072,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00041194,804.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00041194,804.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00041253,1071.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00041253,1071.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00041312,1400.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00041312,1400.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00041424,1581.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00041424,1581.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00041534,1329.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00041534,1329.3,7
2020-01-01T00:00:00,HDSD,GHCND:USC00041697,2452.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00041697,2452.9,7
2020-01-01T00:00:00,HDSD,GHCND:USC00041700,3524.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00041700,3524.6,H
2020-01-01T00:00:00,HDSD,GHCND:USC00041738,960.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00041738,960.0,H
2020-01-01T00:00:00,HDSD,GHCND:USC00041758,685.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00041758,685.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00041838,1378.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00041838,1378.4,H
2020-01-01T00:00:00,HDSD,GHCND:USC00041912,1871.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00041912,1871.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00041948,1493.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00041948,1493.6,7
2020-01-01T00:00:00,HDSD,GHCND:USC00041990,2528.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00041990,2528.1,H
2020-01-01T00:00:00,HDSD,GHCND:USC00042214,614.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00042214,614.6,H
2020-01-01T00:00:00,HDSD,GHCND:USC00042239,2486.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00042239,2486.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00042294,1173.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00042294,1173.1,H
2020-01-01T00:00:00,DYTS,GHCND:USC00042319,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00042319,528.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00042319,528.9,H
2020-01-01T00:00:00,DYFG,GHCND:USC00042346,6.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00042500,2596.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00042500,2596.4,7
2020-01-01T00:00:00,HDSD,GHCND:USC00042706,695.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00042706,695.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00042805,929.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00042805,929.4,7
2020-01-01T00:00:00,HDSD,GHCND:USC00042863,605.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00042863,605.6,7
2020-01-01T00:00:00,DYFG,GHCND:USC00042920,2.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00042920,993.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00042920,993.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00042934,1130.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00042934,1130.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00042941,1574.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00042941,1574.9,7
2020-01-01T00:00:00,DYFG,GHCND:USC00043161,46.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00043244,1280.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00043244,1280.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00043256,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00043261,1193.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00043261,1193.5,H
2020-01-01T00:00:00,DYFG,GHCND:USC00043573,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00043573,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00043573,2147.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00043573,2147.6,H
2020-01-01T00:00:00,DYFG,GHCND:USC00043669,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00043669,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00043669,2141.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00043669,2141.2,7
2020-01-01T00:00:00,HDSD,GHCND:USC00043714,1992.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00043714,1992.8,H
2020-01-01T00:00:00,DYFG,GHCND:USC00043747,13.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00043747,1133.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00043747,1133.1,H
2020-01-01T00:00:00,DYFG,GHCND:USC00043882,3.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00043882,1333.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00043882,1333.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00043896,869.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00043896,869.2,7
2020-01-01T00:00:00,HDSD,GHCND:USC00043914,1821.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00043914,1821.1,H
2020-01-01T00:00:00,DYTS,GHCND:USC00043937,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00043937,1390.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00043937,1390.3,H
2020-01-01T00:00:00,HDSD,GHCND:USC00043939,2311.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00043939,2311.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00044211,2384.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00044211,2384.6,7
2020-01-01T00:00:00,HDSD,GHCND:USC00044259,395.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00044259,395.9,7
2020-01-01T00:00:00,DYTS,GHCND:USC00044297,1.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00044297,602.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00044297,602.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00044303,544.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00044303,544.2,7
2020-01-01T00:00:00,DYFG,GHCND:USC00044394,1.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00044394,4.0, 
2020-01-01T00:00:00,DYFG,GHCND:USC00044405,3.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00044405,6.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00044405,1341.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00044405,1341.3,H
2020-01-01T00:00:00,HDSD,GHCND:USC00044412,1929.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00044412,1929.4,7
2020-01-01T00:00:00,HDSD,GHCND:USC00044500,1255.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00044500,1255.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00044555,1275.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00044555,1275.5,7
2020-01-01T00:00:00,HDSD,GHCND:USC00044712,1133.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00044712,1133.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00044881,3407.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00044881,3407.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00044890,1072.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00044890,1072.9,H
2020-01-01T00:00:00,DYFG,GHCND:USC00045026,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00045064,1192.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00045064,1192.9,7
2020-01-01T00:00:00,HDSD,GHCND:USC00045100,2257.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00045100,2257.0,7
2020-01-01T00:00:00,HDSD,GHCND:USC00045360,1377.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00045360,1377.0,7
2020-01-01T00:00:00,HDSD,GHCND:USC00045532,1373.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00045532,1373.5,7
2020-01-01T00:00:00,HDSD,GHCND:USC00045915,1689.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00045915,1689.5,7
2020-01-01T00:00:00,HDSD,GHCND:USC00045933,2493.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00045933,2493.3,H
2020-01-01T00:00:00,HDSD,GHCND:USC00045968,2425.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00045968,2425.4, 
2020-01-01T00:00:00,HDSD,GHCND:USC00046074,1173.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00046074,1173.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00046144,1419.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00046144,1419.7,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046154,1661.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00046154,1661.4,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046168,1097.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00046168,1097.2,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046174,1257.7,7
2020-01-01T00:00:00,HTDD,GHCND:USC00046174,1257.7,H
2020-01-01T00:00:00,HDSD,GHCND:USC00046175,641.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00046175,641.0,H
2020-01-01T00:00:00,HDSD,GHCND:USC00046336,1041.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00046336,1041.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00046377,877.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00046377,877.4, 
2020-01-01T00:00:00,HDSD,GHCND:USC00046386,376.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00046386,376.6,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046399,1314.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00046399,1314.0,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046506,1122.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00046506,1122.8,H
2020-01-01T00:00:00,HDSD,GHCND:USC00046521,1105.0,0
2020-01-01T00:00:00,HTDD,GHCND:USC00046521,1105.0,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046572,795.3,3
2020-01-01T00:00:00,HTDD,GHCND:USC00046572,795.3,7
2020-01-01T00:00:00,DYFG,GHCND:USC00046597,2.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00046597,4.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00046597,2391.4,4
2020-01-01T00:00:00,HTDD,GHCND:USC00046597,2391.4, 
2020-01-01T00:00:00,DYFG,GHCND:USC00046657,5.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00046657,2028.8,8
2020-01-01T00:00:00,HTDD,GHCND:USC00046657,2028.8,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046719,672.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00046719,672.9,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046730,1464.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00046730,1464.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00046773,1424.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00046773,1424.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00046926,1472.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00046926,1472.1, 
2020-01-01T00:00:00,HDSD,GHCND:USC00047109,1484.9,9
2020-01-01T00:00:00,HTDD,GHCND:USC00047109,1484.9,H
2020-01-01T00:00:00,DYFG,GHCND:USC00047195,31.0, 
2020-01-01T00:00:00,DYTS,GHCND:USC00047195,7.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00047195,3149.5,5
2020-01-01T00:00:00,HTDD,GHCND:USC00047195,3149.5,H
2020-01-01T00:00:00,HDSD,GHCND:USC00047248,771.6,6
2020-01-01T00:00:00,HTDD,GHCND:USC00047248,771.6,7
2020-01-01T00:00:00,DYFG,GHCND:USC00047326,14.0, 
2020-01-01T00:00:00,HDSD,GHCND:USC00047326,714.1,1
2020-01-01T00:00:00,HTDD,GHCND:USC00047326,714.1,7
2020-01-01T00:00:00,HDSD,GHCND:USC00047339,1306.2,2
2020-01-01T00:00:00,HTDD,GHCND:USC00047339,1306.2,H
2020-01-01T00:00:00,HDSD,GHCND:USC00047813,899.3,3
