id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1118344064716431361,1118344064716431361,2019-04-16 22:42:57 Eastern Daylight Time,2019-04-16,22:42:57,-0400,367529999,iwashrren,David BakerTextTrump88022⭐️In⭐️Like⭐️Flynn,,The #DemLibs control of research on college campuses has generated the #GlobalWarmingHoax and cast reasonable doubt on ALL scientific research. It needs to be #Muellerized Free Speech Has No Place on College Campuses -  https://t.co/GXVbXJLgYn  https://t.co/O5ABellUzp,en,[],"['http://GeneBrownUSA.com', 'https://genebrownusa.com/2019/04/09/free-speech-has-no-place-on-college-campuses/']",[],6,148,111,"['demlibs', 'globalwarminghoax', 'muellerized']",[],https://twitter.com/IWasHrren/status/1118344064716431361,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1115731747004538882,1115731747004538882,2019-04-09 17:42:32 Eastern Daylight Time,2019-04-09,17:42:32,-0400,127941629,grrrgraphics,GrrrGraphics Cartoons,,"Case closed. You climate alarmists can go home now, the world isn't ending in 12 years. #GlobalWarmingHoax   https://t.co/qF03CCakkS",en,[],['https://www.breitbart.com/politics/2019/04/09/nolte-scientists-prove-man-made-global-warming-is-a-hoax/'],[],26,202,347,['globalwarminghoax'],[],https://twitter.com/GrrrGraphics/status/1115731747004538882,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1027656992289169409,1027656992289169409,2018-08-09 16:44:54 Eastern Daylight Time,2018-08-09,16:44:54,-0400,774631928745951232,ohio_buckeye_us,CeCe ✝️🇺🇸 Hispanic For Trump,,"Wow... Bette says we are on the brink of extinction from Global warming..  At least nine of the major fires burning nationwide are in California, where a man is suspected of arson..hmmm 🤔  #FakeNews  #Globalwarminghoax",en,[],[],[],96,272,361,"['fakenews', 'globalwarminghoax']",[],https://twitter.com/Ohio_Buckeye_US/status/1027656992289169409,,https://twitter.com/BetteMidler/status/1025413103616438273,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
949429388210253825,949429388210253825,2018-01-05 18:56:20 Eastern Standard Time,2018-01-05,18:56:20,-0400,826104850194653186,jillibean557,😏Smirk Bean🇺🇸 🧻😷,,MG!! You are a Tool Al!!!🤓Have you no Shame!? Throw in the towel already!!🙄  #GlobalWarmingHoax  #ClimateChange  https://t.co/Cm30xaNRuG,en,[],['https://twitter.com/algore/status/949050335074582528'],[],174,309,548,"['globalwarminghoax', 'climatechange']",[],https://twitter.com/Jillibean557/status/949429388210253825,,https://twitter.com/algore/status/949050335074582528,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
913069688388595712,913069688388595712,2017-09-27 11:55:52 Eastern Daylight Time,2017-09-27,11:55:52,-0400,2596413645,carrieksada,Carrie ❤️ America 🇺🇸,,"Same scientists who deny God,   and promote a #GlobalWarmingHoax,  #TakeAKnee to their god of Communism.  Don't #TakeAKnee #TakeAStand 🇺🇸  https://t.co/Wcghn6HUld",en,[],[],['https://pbs.twimg.com/media/DKvgCh4VAAA_8Zg.jpg'],131,299,338,"['globalwarminghoax', 'takeaknee', 'takeaknee', 'takeastand']",[],https://twitter.com/carrieksada/status/913069688388595712,,,1,https://pbs.twimg.com/media/DKvgCh4VAAA_8Zg.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
870044501401718784,870044501401718784,2017-05-31 18:29:08 Eastern Daylight Time,2017-05-31,18:29:08,-0400,91882544,dineshdsouza,Dinesh D'Souza,,Be honest! Has the climate gotten noticeably hotter since you were a kid? #GlobalWarmingHoax  https://t.co/Nbe9Y0SoLI,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/DBME2ldVoAACZnd.jpg'],260,315,886,['globalwarminghoax'],[],https://twitter.com/DineshDSouza/status/870044501401718784,,,1,https://pbs.twimg.com/tweet_video_thumb/DBME2ldVoAACZnd.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
814172346407854080,814172346407854080,2016-12-28 13:13:08 Eastern Standard Time,2016-12-28,13:13:08,-0400,314536920,texastweetybird,Keydreaming,,".@tedcruz Global warming a religion, not science:  https://t.co/FMgajsdD1H  #GlobalWarmingHOAX  https://t.co/kyHZgcwEOO",en,['tedcruz'],['http://cnb.cx/1SPWH6E'],['https://pbs.twimg.com/media/Cy80TAOWIAA726r.jpg'],92,326,728,['globalwarminghoax'],[],https://twitter.com/Texastweetybird/status/814172346407854080,,,1,https://pbs.twimg.com/media/Cy80TAOWIAA726r.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
604269086558830592,604269086558830592,2015-05-29 08:52:31 Eastern Daylight Time,2015-05-29,08:52:31,-0400,129235890,lrihendry,LORI HENDRY,,"#GlobalWarmingHoax  In 1999, Al Gore was worth $1.7M. 14 yrs later , he's worth $200M   #FollowTheMoney #JunkScience  http://t.co/FQa5c0k2xp",en,[],[],['https://pbs.twimg.com/media/CGLLiFlWwAA7A5C.jpg'],46,194,82,"['globalwarminghoax', 'followthemoney', 'junkscience']",[],https://twitter.com/Lrihendry/status/604269086558830592,,,1,https://pbs.twimg.com/media/CGLLiFlWwAA7A5C.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
601767322433421313,601767322433421313,2015-05-22 11:11:24 Eastern Daylight Time,2015-05-22,11:11:24,-0400,347627434,lindasuhler,"Linda Suhler, PhD (Text TRUMP to 88022)",,#ClimateChange Takes #Ramadi!  #JunkScience #RadicalIslam #ActOnClimate #GlobalWarmingHoax  #SisterPatriots #PJNET  http://t.co/izH6mrjjCO,en,[],[],['https://pbs.twimg.com/media/CFnoMOdUkAEI_id.jpg'],49,310,191,"['climatechange', 'ramadi', 'junkscience', 'radicalislam', 'actonclimate', 'globalwarminghoax', 'sisterpatriots', 'pjnet']",[],https://twitter.com/LindaSuhler/status/601767322433421313,,,1,https://pbs.twimg.com/media/CFnoMOdUkAEI_id.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
